nursery_id,item_code,common_name,scientific_name,description,container_size,container_type,quantity_available,wholesale_price,retail_price,location_code,category,plant_type,flower_color,published_height,published_spread,picture_1_url,sun_requirements,water_requirements,hardiness_zone,native_status,availability_date,notes
CHERRYLAKE,PIT00VAFX003,Pittosporum Variegated,Pittosporum Variegated FTG,"18"" X 14"" X 0"" /",3,Gallon,74,6.36,,FA,Shrub,Shrub,,"18""","14""",https://cherrylake.com/images/web_photos/pit00vafx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,PLAOC00TC030,Sycamore CT,Plantanus occidentalis,"12' X 4' X 2"" / Consistent height",30,Gallon,112,143.75,,FA,Platanus,Tree,,12',4',https://cherrylake.com/images/web_photos/plaoc00tc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PLU00IBFX003,Plumbago 'Imperial Blue',Plumbago auriculata 'Imperial Blue',"12"" X 12"" X 0"" / *NON-CORE* /",3,Gallon,10,5.65,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/plu00ibfx003_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,PODMA00MX003,Podocarpus MT,Podocarpus macrophyllus FTG,"36"" X 16"" X 0"" /",3,Gallon,0,5.25,,FA,Shrub,Shrub,,"36""","16""",https://cherrylake.com/images/web_photos/podma00mx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PODMA00FX007,Podocarpus FTG,Podocarpus macrophyllus FTG,"34"" X 18"" X 0"" /",7,Gallon,268,18.38,,FA,Shrub,Shrub,,"34""","18""",https://cherrylake.com/images/web_photos/podma00fx007_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PODMA00MBB08,Podocarpus MT,,"0' X 0' X 0"" /","08""",Ball & Burlap,28,206.0,,FA,Podocarpus MT,Tree,,8',3',https://cherrylake.com/images/web_photos/podma00mbb08_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PODMA00MBB10,Podocarpus MT,Podocarpus macrophyllus MT,"0' X 0' X 0"" /","10""",Ball & Burlap,0,400.0,,FPPFA,Podocarpus MT,Tree,,10',3',https://cherrylake.com/images/web_photos/podma00mbb10_a_1.jpg,Variable,Medium,,Non-native,,"Availability: Oct-25, Origin: East Asia"
CHERRYLAKE,PODMA00MC003,Podocarpus,Podocarpus macrophyllus MT,"24' X 9' X 0"" /",3,Gallon,0,5.49,,FA,Shrub,Shrub,,"18""","14""",https://cherrylake.com/images/web_photos/podma00mc003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PODMA00MC003,Podocarpus,Podocarpus macrophyllus MT,"28' X 12' X 0"" /",3,Gallon,367,3.82,,FD,Shrub,Shrub,,28',12',https://cherrylake.com/images/web_photos/podma00mc003_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PODMA00MC015,Podocarpus,Podocarpus macrophyllus MT,"4' X 3' X 0"" /",15,Gallon,60,49.0,,FA,Podocarpus MT,Shrub,,4',3',https://cherrylake.com/images/web_photos/podma00mc015_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,PODMA00MC015,Podocarpus,Podocarpus macrophyllus MT,"4' X 3' X 0"" /",15,Gallon,4,44.0,,FP,Podocarpus MT,Shrub,,4',3',https://cherrylake.com/images/web_photos/podma00mc015_p_1.jpg,Variable,Medium,,Non-native,,"Availability: Limited Qty, Origin: East Asia"
CHERRYLAKE,PODMA00MC015,Podocarpus,Podocarpus macrophyllus MT,"4' X 0' X 0"" / #1  quality promo   12",15,Gallon,3,41.38,,CSPDRD,Podocarpus MT,Shrub,,4',0',https://cherrylake.com/images/web_photos/podma00mc015_d_1.jpg,Variable,Medium,,Non-native,,"Availability: Limited Qty, Origin: East Asia"
CHERRYLAKE,PODMA00MC030,Podocarpus,Podocarpus macrophyllus MT,"6' X 3' X 0"" /",30,Gallon,44,115.0,,FA,Podocarpus MT,Shrub,,6',3',https://cherrylake.com/images/web_photos/podma00mc030_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,PODMA00MC030,Podocarpus,Podocarpus macrophyllus MT,"6' X 3.5' X 0"" /",30,Gallon,16,100.0,,FP,Podocarpus MT,Shrub,,6',3.5',https://cherrylake.com/images/web_photos/podma00mc030_p_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,PODMA00MC045,Podocarpus,Podocarpus Macrophyllus,"8' X 4' X 0"" /",45,Gallon,10,265.0,,FA,Podocarpus MT,Tree,,8',4',https://cherrylake.com/images/web_photos/podma00mc045_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,PODMA00MC045,Podocarpus,Podocarpus Macrophyllus,"8' X 3.5' X 0"" / Units per truck 60 
Min order qty 30",45,Gallon,0,212.0,,CSP,Podocarpus MT,Tree,,8',3.5',https://cherrylake.com/images/web_photos/podma00mc045_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PODMAPDFX003,Podocarpus Dwarf 'Pringles',Podocarpus macrophyllus 'Pringles' Dwarf FTG,"12"" X 12"" X 0"" /",3,Gallon,736,4.5,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/podmapdfx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: Africa and Asia
CHERRYLAKE,PODMAPDFX007,Podocarpus Dwarf 'Pringles',Podocarpus macrophyllus 'Pringles' Dwarf FTG,"18"" X 18"" X 0"" /",7,Gallon,233,23.34,,FA,Shrub,Shrub,,"18""","18""",https://cherrylake.com/images/web_photos/podmapdfx007_a_1.jpg,Variable,Medium,,Non-native,,Origin: Africa and Asia
CHERRYLAKE,PRUCACOFC015,Cherry Laurel FTG,Prunus Caroliniana,"5' X 3' X 1.75"" / Consistent height",15,Gallon,112,75.0,,FA,Prunus,Tree,,5',3',https://cherrylake.com/images/web_photos/prucacofc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PRUCACOFC030,Cherry Laurel FTG,Prunus Caroliniana,"6' X 4' X 0"" / Good branching",30,Gallon,121,145.0,,FA,Prunus,Tree,,6',4',https://cherrylake.com/images/web_photos/prucacofc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,QUENU00TBB12,Nutall Oak,Quercus Nuttallii,"12' X 3' X 3"" / Inconsistent branching","12""",Ball & Burlap,5,225.0,,FA,Tree,Tree,,,,https://cherrylake.com/images/web_photos/quenu00tbb12_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,QUENU00TC003,Oak Nuttall CT,,,1,Gallon,0,0.0,,FA,Tree,Tree,,,,https://cherrylake.com/images/web_photos/quenu00tc003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,QUENU00TC030,Nuttall Oak,Quercus nuttallii CT,"9' X 3' X 2"" /",30,Gallon,28,115.0,,FA,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/quenu00tc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUENU00TC045,Nuttall Oak,Quercus nuttallii CT,"9' X 4' X 2.5"" / Full canopy",45,Gallon,38,205.0,,FA,Tree,Tree,,9',4',https://cherrylake.com/images/web_photos/quenu00tc045_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUENU00TC045,Nuttall Oak,Quercus nuttallii CT,"10' X 0' X 2.5"" / scars  in the trunks main issue  12",45,Gallon,23,146.25,,CSPDRD,Tree,Tree,,10',0',https://cherrylake.com/images/web_photos/quenu00tc045_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEPH00TC015,Willow Oak,Quercus phellos CT,"10' X 2.5' X 1.25"" / Most consistent in branching and spread.",15,Gallon,7,60.8,,FA,Tree,Tree,,10',2.5',https://cherrylake.com/images/web_photos/queph00tc015_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,QUEPH00TC015,Willow Oak,Quercus phellos CT,"9.5' X 3' X 2"" / not consistent in spread.",15,Gallon,5,44.96,,FD,Tree,Tree,,9.5',3',https://cherrylake.com/images/web_photos/queph00tc015_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,QUEPH00TC030,Willow Oak,Quercus phellos CT,"9' X 3' X 2"" / *NON-CORE* / good branching structure",30,Gallon,18,145.0,,FA,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/queph00tc030_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,QUEPH00TC045,Willow Oak,Quercus phellos CT,"13' X 3.5' X 2.5"" / Good branching.straight trunk",45,Gallon,2,240.0,,FA,Tree,Tree,,13',3.5',https://cherrylake.com/images/web_photos/queph00tc045_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,QUEPH00TC045,Willow Oak,Quercus phellos CT,"12' X 4' X 3"" / Consistent height",45,Gallon,233,240.0,,FP,Tree,Tree,,12',4',https://cherrylake.com/images/web_photos/queph00tc045_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUESH00TC030,Shumard Oak,,"9' X 3' X 2"" /",30,Gallon,32,133.0,,FA,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/quesh00tc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,QUEVICATC030,Live Oak Cathedral®,Quercus virginiana 'Cathedral',"9' X 3.5' X 1.75"" / *NON-CORE* /",30,Gallon,326,190.0,,FA,Tree,Tree,,9',3.5',https://cherrylake.com/images/web_photos/quevicatc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVICATC045,Live Oak Cathedral®,Quercus virginiana 'Cathedral',"12' X 4' X 2.75"" / Consistent height",45,Gallon,393,325.0,,FA,Tree,Tree,,12',4',https://cherrylake.com/images/web_photos/quevicatc045_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVICATC065,Live Oak Cathedral®,Quercus virginiana 'Cathedral',"14' X 5' X 3.25"" / full canopy",65,Gallon,741,388.0,,FA,Tree,Tree,,14',5',https://cherrylake.com/images/web_photos/quevicatc065_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVICATC065,Live Oak Cathedral®,Quercus virginiana 'Cathedral',"14' X 6' X 3"" / Consistent height",65,Gallon,70,325.0,,FP,Tree,Tree,,14',6',https://cherrylake.com/images/web_photos/quevicatc065_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETBB14,Live Oak Seedling,Quercus virginiana,"14' X 3' X 3.75"" / Consistent height","14""",Ball & Burlap,24,475.0,,FA,Tree,Tree,,14',,https://cherrylake.com/images/web_photos/quevisetbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC015,Live Oak Seedling,Quercus virginiana,"10' X 2' X 1.25"" / Most consistent in height and spread.",15,Gallon,67,65.0,,FA,Tree,Tree,,10',2',https://cherrylake.com/images/web_photos/quevisetc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC030,Live Oak Seedling,Quercus virginiana,"10' X 4' X 2"" /",30,Gallon,691,176.0,,FA,Tree,Tree,,10',4',https://cherrylake.com/images/web_photos/quevisetc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC030,Live Oak Seedling,Quercus virginiana,"11' X 3.5' X 2.5"" /",30,Gallon,84,176.0,,FP,Tree,Tree,,11',3.5',https://cherrylake.com/images/web_photos/quevisetc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC045,Live Oak Seedling,Quercus virginiana,"12' X 3.5' X 2.5"" / straight trunk",45,Gallon,263,325.0,,FA,Tree,Tree,,12',3.5',https://cherrylake.com/images/web_photos/quevisetc045_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC065,Live Oak Seedling,Quercus virginiana,"14' X 5' X 3"" / consistent height",65,Gallon,841,388.0,,FA,Tree,Tree,,14',5',https://cherrylake.com/images/web_photos/quevisetc065_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC065,Live Oak Seedling,Quercus virginiana,"15' X 3' X 2.5"" / Consistent height",65,Gallon,323,388.0,,FP,Tree,Tree,,15',3',https://cherrylake.com/images/web_photos/quevisetc065_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC065,Live Oak Seedling,Quercus virginiana,"14' X 5' X 3.5"" / Slight bow near top, collar/trunk scars",65,Gallon,42,320.69,,FD,Tree,Tree,,14',5',https://cherrylake.com/images/web_photos/quevisetc065_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC100,Live Oak Seedling,Quercus virginiana,"18' X 4' X 4"" / Consistent height",100,Gallon,681,500.0,,FA,Tree,Tree,,18',4',https://cherrylake.com/images/web_photos/quevisetc100_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC200,Live Oak Seedling,Quercus virginiana,"18' X 8' X 5"" / Full canopy,straight trunk",200,Gallon,235,950.0,,FA,Tree,Tree,,18',8',https://cherrylake.com/images/web_photos/quevisetc200_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETC670,Live Oak Seedling,Quercus virginiana,"20' X 10' X 7"" / Full canopy,good branching structure,straight trunks",670,Gallon,21,0.0,,FA,Tree,Tree,,20',10',https://cherrylake.com/images/web_photos/quevisetc670_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,RHAINTHFX003,Indian Hawthorn,Rhaphiolepis indica FTG,"12"" X 12"" X 0"" /",3,Gallon,0,5.25,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/rhainthfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,RHAINTHFX003,Indian Hawthorn,Rhaphiolepis indica FTG,"12"" X 12"" X 0"" /",3,Gallon,0,3.75,,FP,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/rhainthfx003_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,RHOSIFAFX003,Azalea 'Fashion',Rhododendron simsii 'Fashion',"18"" X 12"" X 0"" /",3,Gallon,807,6.55,,FA,Shrub,Shrub,,"18""","12""",https://cherrylake.com/images/web_photos/rhosifafx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,RHOSIFLFX003,Azalea 'Formosa Lavender',Rhododendron simsii 'Formosa Lavender',"18"" X 18"" X 0"" /",3,Gallon,286,6.55,,FA,Shrub,Shrub,,"18""","18""",https://cherrylake.com/images/web_photos/rhosiflfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,SCHARTRFX003,Schefflera 'Trinette',Scheffilera arboricola 'Trinette',"10"" X 14"" X 0"" /",3,Gallon,452,5.7,,FA,Shrub,Shrub,,"10""","14""",https://cherrylake.com/images/web_photos/schartrfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,SPABA00FX001,Sand Cordgrass,Spartina bakeri,"18"" X 6"" X 0"" /",1,Gallon,700,2.25,,FA,Ornamental Grass,Shrub,,"18""","6""",https://cherrylake.com/images/web_photos/spaba00fx001_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,SPABA00FX003,Sand Cordgrass,Spartina bakeri,"16"" X 16"" X 0"" /",3,Gallon,0,3.75,,FA,Ornamental Grass,Shrub,,"16""","16""",https://cherrylake.com/images/web_photos/spaba00fx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,STRNI00FX007,Bird of Paradise 'White',Strelitzia Nicolai,"45"" X 36"" X 0"" / *NON-CORE* /",7,Gallon,90,28.0,,FA,Shrub,Shrub,,"45""","36""",https://cherrylake.com/images/web_photos/strni00fx007_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,STRRE00FX007,Bird of Paradise 'Orange',Strelitzia reginae,"30"" X 26"" X 0"" /",7,Gallon,64,30.0,,FA,Shrub,Shrub,,"30""","26""",https://cherrylake.com/images/web_photos/strre00fx007_a_1.jpg,Variable,Medium,,Non-native,,"Availability: Limited Qty, Origin: South Africa"
CHERRYLAKE,TABCASTTC030,Silver Trumpet CT,,"10' X 3' X 2.5"" / Inconsistent high",1,Gallon,35,168.0,,FA,Tree,Tree,,10',3',https://cherrylake.com/images/web_photos/tabcasttc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TABCHGTTBB12,Golden Trumpet CT,,"0' X 0' X 0"" / *NON-CORE* /","12""",Ball & Burlap,21,140.0,,FPPFA,Tabebuia,Tree,,8 - 10',3',https://cherrylake.com/images/web_photos/tabchgttbb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TABCHGTTC030,Golden Trumpet CT,,"12' X 3' X 1.75"" / Consistent height",30,Gallon,461,145.0,,FA,Tree,Tree,,12',3',https://cherrylake.com/images/web_photos/tabchgttc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TABCHGTTC030,Golden Trumpet CT,,"12' X 3' X 2"" / Consistent height",30,Gallon,251,85.0,,FP,Tree,Tree,,12',3',https://cherrylake.com/images/web_photos/tabchgttc030_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TABHEPTTC030,Pink Trumpet CT,,"12' X 3' X 1.5"" /",30,Gallon,17,189.03,,FA,Tree,Tree,,12',3',https://cherrylake.com/images/web_photos/tabhepttc030_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,TABHEPTTC030,Pink Trumpet CT,,"9' X 3' X 1.5"" /",30,Gallon,5,178.2,,FP,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/tabhepttc030_p_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,TABIMPTTBB12,Purple Trumpet CT,Handroanthus impetiginosus CT,"0' X 0' X 0"" /","12""",Ball & Burlap,75,307.0,,FPPFA,Tabebuia,Tree,,10 - 12',4',https://cherrylake.com/images/web_photos/tabimpttbb12_a_1.jpg,Variable,Medium,,Non-native,,Origin: Central and South America
CHERRYLAKE,TABIMPTTC030,Purple Trumpet CT,Handroanthus impetiginosus CT,"10' X 4' X 2"" /",30,Gallon,26,168.0,,FA,Tree,Tree,,10',4',https://cherrylake.com/images/web_photos/tabimpttc030_a_1.jpg,Variable,Medium,,Non-native,,Origin: Central and South America
CHERRYLAKE,TAXDI00TBB20,Bald Cypress,Taxodium distichum,"0' X 0' X 0"" / *NON-CORE* /","20""",Ball & Burlap,2,150.0,,FPPFA,Bald Cypress,Tree,,20',8',https://cherrylake.com/images/web_photos/taxdi00tbb20_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,TAXDI00TC015,Cypress Bald,Taxodium distichum,"8.5' X 2.5' X 1.5"" /",15,Gallon,72,60.0,,FA,Bald Cypress,Tree,,8.5',2.5',https://cherrylake.com/images/web_photos/taxdi00tc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TAXDI00TC015,Cypress Bald,Taxodium distichum,"7' X 2' X 1.5"" / Units per truck 350 Min order qty 175",15,Gallon,0,59.0,,CSP,Bald Cypress,Tree,,7',2',https://cherrylake.com/images/web_photos/taxdi00tc015_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TAXDI00TC015,Cypress Bald,Taxodium distichum,"6' X 2' X 1"" / Small caliper thin trunk.",15,Gallon,16,45.0,,FD,Bald Cypress,Tree,,6',2',https://cherrylake.com/images/web_photos/taxdi00tc015_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,TAXDI00TC030,Cypress Bald,Taxodium distichum,"10' X 3.5' X 2"" / Consistent height",30,Gallon,0,135.0,,FA,Bald Cypress,Tree,,10',3.5',https://cherrylake.com/images/web_photos/taxdi00tc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TAXDI00TC030,Cypress Bald,Taxodium distichum,"9.5' X 3' X 2.5"" / Consistent height, good branching",30,Gallon,368,135.0,,FP,Bald Cypress,Tree,,9.5',3',https://cherrylake.com/images/web_photos/taxdi00tc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TAXDI00TC045,Cypress Bald,Taxodium distichum,"12' X 5' X 3"" / Consistent height",45,Gallon,446,305.0,,FA,Bald Cypress,Tree,,12',5',https://cherrylake.com/images/web_photos/taxdi00tc045_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TAXDI00TC045,Cypress Bald,Taxodium distichum,"13' X 5' X 3.5"" / 3” collar scars",45,Gallon,127,204.75,,FD,Bald Cypress,Tree,,13',5',https://cherrylake.com/images/web_photos/taxdi00tc045_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TAXDI00TC100,Cypress Bald,Taxodium distichum,"14' X 6' X 4"" / Full canopy",100,Gallon,73,450.0,,FA,Bald Cypress,Tree,,14',6',https://cherrylake.com/images/web_photos/taxdi00tc100_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,THUHYGGFC015,Green Giant Arborvitae Thuja FTG,Thuja standishii x plicata 'Green Giant' FTG,"6.5' X 3.5' X 1.5"" / Full all around consistent in spread and mostly in height.",15,Gallon,100,55.0,,FA,Tree,Tree,,6.5',3.5',https://cherrylake.com/images/web_photos/thuhyggfc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,THUHYGGFC030,Green Giant Arborvitae Thuja FTG,Thuja standishii x plicata 'Green Giant' FTG,"8' X 3' X 0"" / Consistent height",30,Gallon,115,140.0,,FA,Tree,Tree,,8',3',https://cherrylake.com/images/web_photos/thuhyggfc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,THUHYGGFC030,Green Giant Arborvitae Thuja FTG,Thuja standishii x plicata 'Green Giant' FTG,"7' X 2.5' X 0"" / Brown in one side",30,Gallon,30,105.0,,FD,Tree,Tree,,7',2.5',https://cherrylake.com/images/web_photos/thuhyggfc030_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TRAASMIFX001,Jasmine Minima,Trachelospermum asiaticum 'Minima',"2"" X 5"" X 0"" /",1,Gallon,0,2.1,,FA,Groundcover,Shrub,,"2""","5""",https://cherrylake.com/images/web_photos/traasmifx001_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TRAJACOMX001,Jasmine Confederate,,"18"" X 24"" X 0"" /",1,Gallon,63,3.38,,FA,Groundcover,Shrub,,"18""","24""",https://cherrylake.com/images/web_photos/trajacomx001_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,TRAJACOMX003,Jasmine Confederate,,"12"" X 30"" X 0"" /",1,Gallon,7,5.95,,FA,Shrub,Shrub,,"12""","30""",https://cherrylake.com/images/web_photos/trajacomx003_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,TRIDA00FX001,Fakahatchee,Tripsicum dactyloides,"12"" X 8"" X 0"" / *NON-CORE* /",1,Gallon,348,2.64,,FA,Ornamental Grass,Shrub,,"12""","8""",https://cherrylake.com/images/web_photos/trida00fx001_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TRIDA00FX003,Fakahatchee,Tripsicum dactyloides,"36"" X 20"" X 0"" /",3,Gallon,941,4.21,,FA,Ornamental Grass,Shrub,,"36""","20""",https://cherrylake.com/images/web_photos/trida00fx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TRIFL00FX001,Fakahatchee 'Dwarf',Tripsicum floridanum,"24"" X 12"" X 0"" /",1,Gallon,330,2.5,,FA,Ornamental Grass,Shrub,,"24""","12""",https://cherrylake.com/images/web_photos/trifl00fx001_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TRIFL00FX003,Fakahatchee 'Dwarf',Tripsicum floridanum,"30"" X 24"" X 0"" /",3,Gallon,0,4.74,,FA,Ornamental Grass,Shrub,,"30""","24""",https://cherrylake.com/images/web_photos/trifl00fx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,TULVI00FX001,Society Garlic,Tulbaghia violacea,"9"" X 9"" X 0"" /",1,Gallon,6,2.3,,FA,Wildflower,Shrub,,"9""","9""",https://cherrylake.com/images/web_photos/tulvi00fx001_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,ULMAL00TBB14,Winged,Ulmus alata,"14' X 3' X 3.5"" / Consistent height",1,Gallon,18,540.0,,FA,Elm,Tree,,14',,https://cherrylake.com/images/web_photos/ulmal00tbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ULMAL00TC030,Winged,Ulmus alata,"10' X 3' X 1.75"" / Consistent height",30,Gallon,272,150.0,,FA,Elm,Tree,,10',3',https://cherrylake.com/images/web_photos/ulmal00tc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ULMAL00TC045,Winged,Ulmus alata,"12' X 3.5' X 2.25"" / Good branching",45,Gallon,0,275.0,,FA,Elm,Tree,,12',6',https://cherrylake.com/images/web_photos/ulmal00tc045_a_1.jpg,Variable,Medium,,Native,,Availability: Dec-25
CHERRYLAKE,ULMAL00TC045,Winged,Ulmus alata,"15' X 4' X 2.25"" / 2-4” collar scars",45,Gallon,18,175.5,,FD,Elm,Tree,,15',4',https://cherrylake.com/images/web_photos/ulmal00tc045_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,ULMAL00TC100,Winged,Ulmus alata,"14' X 6' X 3.75"" / Full canopy, straight trunk",100,Gallon,0,500.0,,FA,Elm,Tree,,14',8',https://cherrylake.com/images/web_photos/ulmal00tc100_a_1.jpg,Variable,Medium,,Native,,Availability: Nov-25
CHERRYLAKE,ULMPAALTBB12,Allée®,Ulmus parvifolia,"15' X 2' X 2.5"" / Consistent height","12""",Ball & Burlap,2,330.0,,FA,Elm,Tree,,,,https://cherrylake.com/images/web_photos/ulmpaaltbb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ULMPAALTC030,Allée®,Ulmus parvifolia ‘Emer II’ / Allée® CT,"9' X 3' X 2"" / Good branching",30,Gallon,776,140.0,,FA,Elm,Tree,,9',3',https://cherrylake.com/images/web_photos/ulmpaaltc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ULMPAALTC030,Allée®,Ulmus parvifolia ‘Emer II’ / Allée® CT,"12' X 3' X 1.75"" / Consistent height, 2” collar scars",30,Gallon,239,115.0,,FD,Elm,Tree,,12',3',https://cherrylake.com/images/web_photos/ulmpaaltc030_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ULMPAALTC045,Allée®,Ulmus parvifolia ‘Emer II’ / Allée® CT,"14' X 4' X 2.5"" / Consistent height",45,Gallon,119,275.0,,FA,Elm,Tree,,14',4',https://cherrylake.com/images/web_photos/ulmpaaltc045_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ULMPAALTC045,Allée®,Ulmus parvifolia ‘Emer II’ / Allée® CT,"12' X 3.5' X 3"" /",45,Gallon,80,275.0,,FP,Elm,Tree,,12',3.5',https://cherrylake.com/images/web_photos/ulmpaaltc045_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ULMPAALTC045,Allée®,Ulmus parvifolia ‘Emer II’ / Allée® CT,"13' X 3' X 2.5"" / Small trellis scars 2” max.",45,Gallon,56,190.0,,FD,Elm,Tree,,13',3',https://cherrylake.com/images/web_photos/ulmpaaltc045_d_1.jpg,Variable,Medium,,Unknown,,
